collection_id,patientID,StudyInstanceUID,SeriesInstanceUID,SOPInstanceUID,gcs_url,md5_hash
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.16.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7408.dcm,0e1ddfa9f5505e9332814655403be3a8
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.18.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7412.dcm,3579a6f9724ef7b45d347df577b584df
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.20.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7416.dcm,2ef7dd5c0ad12972339348372edb0dca
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.22.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7420.dcm,e0854a51b3a1958477519649f90bb560
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.24.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7424.dcm,9788c8050ae7a656a2451ffea34f95a1
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.26.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7428.dcm,0c3cbcb8d064161ccd3d77754a4ac740
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.28.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7432.dcm,460672233613b08bd376b3108d6830d2
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.30.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7436.dcm,79b714b2e2d23c162df689f7275f175e
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.32.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7440.dcm,321d51131c775356301fd67620397fad
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.34.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7444.dcm,36ee5a0531b4771fc2890c06d840944a
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.36.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7448.dcm,8a386cf8a6d2b5efa25795f6051a16e0
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.38.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7452.dcm,8bc0e1f84be0e2d387e7fc5352fa32c1
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.40.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7456.dcm,f618327f8eecf28a00cee0c5059a5b86
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.42.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7460.dcm,2fdb0114d5b6120822905308831fdfa2
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.44.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7464.dcm,aa952e44484b87223f5cb8cf2bf68944
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.46.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7468.dcm,11981050e65efe3a3da4aad1b498f16e
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.48.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7472.dcm,d4b30db7a39b4d76e30c632ae9a41dda
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.50.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7476.dcm,8139c075ead9769c78dfe95f3a80a1ca
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.52.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7480.dcm,98d42e59c6c6d52729af7048ba3908c1
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.54.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7484.dcm,5290c1aff38174d3bd209e5aa0a528c6
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.56.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7488.dcm,e042040963b879b1a5d1cfd450702b4a
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.58.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7492.dcm,4e890570f4c8c9199a583e325fc948a9
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.60.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7496.dcm,3345f4a1584510fc06d52da7f8875ef8
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.62.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7500.dcm,ebc177a8c5240cff66f73a44f6a16bcd
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.64.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7504.dcm,089f3bfa343cf4c33f3c3f1f47b0991d
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.66.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7508.dcm,597802600f6933901fe22a6edb2f9068
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.68.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7512.dcm,89a8ffb449bcc7a6cbb86d624eded032
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.70.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7516.dcm,e4e3aba056179c1d7e1bacaec18df3e8
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.72.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7520.dcm,280e8404ff296b235e86ac898c2e3839
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.74.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7524.dcm,2f52037169386a6ab0e287c333b7c1eb
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.76.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7528.dcm,6c449aa6cbbd56f0e871ddc3ed039ecf
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.78.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7532.dcm,0f91e9453db4207800f23fac0f682ba2
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.80.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7536.dcm,4c16d84f0c55f1cc4c2cc8923f0e3b33
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.82.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7540.dcm,df58d9ca71e29a21dae43ea5fa3a9789
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.84.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7544.dcm,80cb3fe15ed73a7ebd34be059a94430e
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.86.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7548.dcm,5f8727f16ecf362cd9a21af0f47e0cde
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.88.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7552.dcm,83e2b574d95c721dc884d13041daf292
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.90.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7556.dcm,33651582c58adec8754f7b812698106f
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.92.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7560.dcm,a42e02f4b73207d0b0403fe32af4d3e5
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.94.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7564.dcm,f129af20919366ccff73ea64db9bbf6f
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.96.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7568.dcm,05bb699cda7f0819126d47039368d186
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.98.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7572.dcm,fb4a9f008d709f6a1c9d3535811e566e
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.100.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7576.dcm,043ca5f75e5eb6ad89c8a114328e276e
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.102.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7580.dcm,1cfb0d05a3488d7cd989e6d6e13925c3
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.2716.1672334394.26545,1.3.6.1.4.1.5962.1.3.2716.19.1672334394.26545,1.3.6.1.4.1.5962.1.1.2716.19.104.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/mri/t2/m_vf7584.dcm,c3b7d2894e12ed56fa7cb1b5161de710
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.1.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1001.dcm,29b963dcf2995a54b9b1379cbcc9f09a
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.2.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1002.dcm,0b323c28503d04ad4d1df597a194def7
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.3.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1003.dcm,974995cc2baa654b0ce6d3b3222299cb
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.4.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1004.dcm,9b88661a8776bb4d3812503aaed54b12
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.5.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1005.dcm,f93d1513a5e5170b5198861a7d696aad
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.6.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1006.dcm,25a716ce03461d952ea79996247c4980
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.7.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1007.dcm,3fa4dd10bd754402af46a81fe7b16ad5
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.8.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1008.dcm,332434c19988031349a895c88c41c3ae
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.9.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1009.dcm,283cbb77ac72299f37532e64032029ff
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.10.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1010.dcm,a7c7a1bd69a84ff86007b1c272ceac65
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.11.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1011.dcm,ffd5128e1f5b10321167ece9e3d2825e
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.12.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1012.dcm,559d04ace09dfc79d70ead8f4857e32a
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.13.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1013.dcm,78cdb4b912acf8f9624ef14ab1fcbae1
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.14.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1014.dcm,9c187cf0c60dedbb64797be072ee8e6c
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.15.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1015.dcm,d02d789c72ddaa52a52e6b2ebff6de3c
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.16.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1016.dcm,118071891a3f0fac9c0163ed28773a73
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.17.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1017.dcm,1e2e6c32a45e0a2ec153d6e64a32625a
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.18.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1018.dcm,32159dc725963113dd6f7cdf6d768298
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.19.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1019.dcm,de58ddfa3a4a96a03aec8c33431ee1ee
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.20.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1020.dcm,0facaae8ca65d3e1bd57788c1eb86db2
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.21.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1021.dcm,066811a0c165c482f7462b483a2f8f37
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.22.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1022.dcm,628912eca0d546771a3741ee921adaa8
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.23.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1023.dcm,0a077e47e3b5216d946da68f883ac8d8
NLM-Visible-Human-Project,VHP-F,1.3.6.1.4.1.5962.1.2.370.1672334394.26545,1.3.6.1.4.1.5962.1.3.370.2.1672334394.26545,1.3.6.1.4.1.5962.1.1.370.2.24.1672334394.26545,dac-vhm-radiological-fixed-dst/dac-vhm-dst/dst/Visible-Human/Female-Images/radiological/normalCT/c_vf1024.dcm,56801f7ed2f0170b5598b3bb2653140d
